750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
750,
720.740573886363,
719.2591789990263,
717.7777777777708,
716.2962597412034,
714.8147871545463,
713.333333333352,
711.851834679858,
710.3703566175504,
708.8888888888722,
707.4073987691428,
644.9488879964407,
605.7067661305061,
579.0961647492908,
560.1191500986675,
546.1082386616266,
535.5098892778806,
527.3580979492527,
521.020580379031,
516.066123906589,
512.1906188146496,
509.1733974875604,
506.8504599022448,
505.097431222676,
503.81824423869597,
502.9375262934561,
502.3953470365647,
502.1434345097411,
502.14247789966527,
502.36016532602287,
500,
521.4285714286348,
519.0476190476637,
516.6666666666305,
514.2857142856507,
511.9047619047665,
509.5238095238701,
507.14285714282613,
504.76190476195336,
502.38095238090244,
500.0000000000057,
502.38095238090244,
504.76190476195336,
507.1428571428256,
509.5238095238705,
511.9047619047665,
514.2857142856507,
516.6666666666305,
519.0476190476637,
521.428571428635,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500
